query	titles	subject	qlength	slength	Coverage	nident	percentID	evalue	bitscore
UG70623.c167f4s5|aug13.P2.MID11-11.IE15TFC02GR6JJ|UG70623|Uganda_Arua	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 1392"	gi|78041166|emb|AM115870.1|	355	355	100	354	99.718	0	651
UG70623.c167f4s5|aug13.P2.MID11-11.IE15TFC02GR6JJ|UG70623|Uganda_Arua	"Plasmodium falciparum clone SD106 erythrocyte membrane protein 1 SD106A (var) gene, partial cds"	gi|5817478|gb|AF127303.1|AF127303	355	355	100	352	99.155	4.04E-180	640
UG70623.c167f4s5|aug13.P2.MID11-11.IE15TFC02GR6JJ|UG70623|Uganda_Arua	"Plasmodium falciparum VarQ (varQ) gene, partial cds"	gi|11095698|gb|AF275871.1|	355	350	98.5915493	348	99.429	5.23E-179	636
UG70623.c167f4s5|aug13.P2.MID11-11.IE15TFC02GR6JJ|UG70623|Uganda_Arua	"Plasmodium falciparum erythrocyte membrane protein 1 (FCR3S1.2var3) mRNA, partial cds"	gi|4104776|gb|AF039275.1|AF039275	355	349	98.30985915	346	99.14	8.75E-177	628
UG70623.c167f4s5|aug13.P2.MID11-11.IE15TFC02GR6JJ|UG70623|Uganda_Arua	"Plasmodium falciparum clone 37B1-2.38 erythrocyte membrane protein 1 (var) mRNA, partial cds"	gi|584432396|gb|KC678218.1|	355	349	98.30985915	344	98.567	1.89E-173	617
MRS0357.c13f22s35|aug13.P1.MID15-16.IE15TFC01CE0QN|MRS0357|Ghana_Soe	"Plasmodium falciparum partial mRNA for PfEMP1 DBLa (var gene), isolate 45F, clone 45F_Contig11"	gi|374252957|emb|HE654301.1|	349	348	99.71346705	348	100	0	643
UG70720.c90f6s7|aug13.P1.MID60-61.IE15TFC01AMDB8|UG70720|Uganda_Arua	"Plasmodium falciparum isolate U36C20m42.3 erythrocyte membrane protein 1 (var) mRNA, partial cds"	gi|197252576|gb|EU787640.1|	359	359	100	359	100	0	664
UG70720.c90f6s7|aug13.P1.MID60-61.IE15TFC01AMDB8|UG70720|Uganda_Arua	"Plasmodium falciparum subclone D2_76 variant surface protein (EMP1) gene, partial cds"	gi|521308771|gb|KC887717.1|	359	357	99.44289694	354	99.16	0	643
UG70720.c90f6s7|aug13.P1.MID60-61.IE15TFC01AMDB8|UG70720|Uganda_Arua	"Plasmodium falciparum subclone C3_86 variant surface protein (EMP1) gene, partial cds"	gi|521308719|gb|KC887691.1|	359	357	99.44289694	354	99.16	0	643
UG70720.c90f6s7|aug13.P1.MID60-61.IE15TFC01AMDB8|UG70720|Uganda_Arua	"Plasmodium falciparum isolate a21C21m109.8 erythrocyte membrane protein 1 (var) mRNA, partial cds"	gi|197252538|gb|EU787621.1|	359	338	94.15041783	333	98.521	2.50E-167	597
UG70720.c90f6s7|aug13.P1.MID60-61.IE15TFC01AMDB8|UG70720|Uganda_Arua	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0683"	gi|78041488|emb|AM116031.1|	359	352	98.05013928	341	96.875	4.18E-165	590
UG70112.c125f7s7|aug13.P2.MID62-62.IE15TFC02GA3TT|UG70112|Uganda_Arua	"Plasmodium falciparum partial mRNA for PfEMP1 DBLa (var gene), isolate 36G, clone 36G_Contig4"	gi|374253119|emb|HE654382.1|	364	363	99.72527473	363	100	0	671
UG70112.c125f7s7|aug13.P2.MID62-62.IE15TFC02GA3TT|UG70112|Uganda_Arua	"Plasmodium falciparum isolate KIL23 erythrocyte membrane protein 1 (var-2287) gene, partial cds"	gi|323392701|gb|HQ732455.1|	364	364	100	363	99.725	0	667
UG80490.c19f15s33|aug13.P1.MID55-57.IE15TFC01BRVNO.HiQual|UG80490|Uganda_Jinja	"Plasmodium falciparum isolate BAK21 EMP1 (var-1406) gene, partial sequence"	gi|90570642|gb|DQ135010.1|	368	368	100	368	100	0	680
UG80490.c19f15s33|aug13.P1.MID55-57.IE15TFC01BRVNO.HiQual|UG80490|Uganda_Jinja	"Plasmodium falciparum isolate PIK12 nonfunctional erythrocyte membrane protein 1 (var-1406) gene, partial sequence"	gi|323394559|gb|HQ733437.1|	368	367	99.72826087	362	98.638	0	649
UG80490.c19f15s33|aug13.P1.MID55-57.IE15TFC01BRVNO.HiQual|UG80490|Uganda_Jinja	"Plasmodium falciparum isolate PIK12 erythrocyte membrane protein 1 (var-4320) gene, partial cds"	gi|323394551|gb|HQ733433.1|	368	367	99.72826087	361	98.365	0	645
UG70723.c44f17s30|aug13.P2.MID60-61.IE15TFC02GDCQ4.HiQual|UG70723|Uganda_Arua	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 1136"	gi|78041644|emb|AM116109.1|	385	385	100	384	99.74	0	706
UG70723.c44f17s30|aug13.P2.MID60-61.IE15TFC02GDCQ4.HiQual|UG70723|Uganda_Arua	"Plasmodium falciparum isolate BAK5 EMP1 (var-928) gene, partial sequence"	gi|90570338|gb|DQ134706.1|	385	381	98.96103896	379	99.475	0	693
UG70723.c97f9s15|aug13.P2.MID60-61.IE15TFC02GZXS7.HiQual|UG70723|Uganda_Arua	"Plasmodium falciparum isolate KIL32 erythrocyte membrane protein 1 (var-1878) gene, partial cds<>Plasmodium falciparum isolate KIL37 erythrocyte membrane protein 1 (var-1878) gene, partial cds"	gi|323393143|gb|HQ732690.1|	373	373	100	373	100	0	689
UG70723.c97f9s15|aug13.P2.MID60-61.IE15TFC02GZXS7.HiQual|UG70723|Uganda_Arua	"Plasmodium falciparum isolate BAK24 EMP1 (var-1878) gene, partial sequence"	gi|90570826|gb|DQ135194.1|	373	373	100	373	100	0	689
UG70723.c97f9s15|aug13.P2.MID60-61.IE15TFC02GZXS7.HiQual|UG70723|Uganda_Arua	"Plasmodium falciparum isolate KIL14 erythrocyte membrane protein 1 (var-1878) gene, partial cds"	gi|323392512|gb|HQ732354.1|	373	373	100	372	99.732	0	684
UG70723.c97f9s15|aug13.P2.MID60-61.IE15TFC02GZXS7.HiQual|UG70723|Uganda_Arua	"Plasmodium falciparum isolate G243 erythrocyte membrane protein 1 variant 4 (var) mRNA, partial cds"	gi|29501475|gb|AF528133.1|	373	372	99.73190349	370	99.462	0	676
UG10141.c37f25s27|mar13.P2.MID03.H6VQLNR02D9AW2|UG10141|Uganda_Tororo	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0626"	gi|78042028|emb|AM116301.1|	347	346	99.71181556	346	100	3.94E-180	640
UG10141.c37f25s27|mar13.P2.MID03.H6VQLNR02D9AW2|UG10141|Uganda_Tororo	"Plasmodium falciparum isolate a61D19f100.16 erythrocyte membrane protein 1 (var) mRNA, partial cds"	gi|197252654|gb|EU787679.1|	347	347	100	346	99.712	5.10E-179	636
UG60456.c167f3s3|mar13.P3.MID39.H6VQLNR03FHV0J|UG60456|Uganda_Apac	"Plasmodium falciparum isolate PH4A24 isolate PH4 erythrocyte membrane protein 1 (var) gene, partial cds"	gi|19109999|gb|AY054941.1|	361	355	98.33795014	350	98.592	8.91E-177	628
UG60456.c167f3s3|mar13.P3.MID39.H6VQLNR03FHV0J|UG60456|Uganda_Apac	"Plasmodium falciparum isolate VAN232 from Vanuatu PfEMP1 protein VAN2323 (var) gene, partial cds"	gi|7109067|gb|AF221769.1|AF221769	361	355	98.33795014	350	98.592	8.91E-177	628
UG10393.c34f15s33|mar13.P1.MID15.H6VQLNR01BI5L8.HiQual|UG10393|Uganda_Tororo	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0164"	gi|78040842|emb|AM115708.1|	368	367	99.72826087	367	100	0	678
UG10393.c34f15s33|mar13.P1.MID15.H6VQLNR01BI5L8.HiQual|UG10393|Uganda_Tororo	"Plasmodium falciparum partial mRNA for erythrocyte membrane protein (var gene), clone 0163"	gi|78039224|emb|AM114951.1|	368	367	99.72826087	367	100	0	678
UG10393.c34f15s33|mar13.P1.MID15.H6VQLNR01BI5L8.HiQual|UG10393|Uganda_Tororo	"Plasmodium falciparum partial mRNA for erythrocyte membrane protein (var gene), clone 0162"	gi|78039222|emb|AM114950.1|	368	367	99.72826087	367	100	0	678
UG10393.c34f15s33|mar13.P1.MID15.H6VQLNR01BI5L8.HiQual|UG10393|Uganda_Tororo	"Plasmodium falciparum partial mRNA for erythrocyte membrane protein (var gene), clone 0160"	gi|78039218|emb|AM114948.1|	368	367	99.72826087	367	100	0	678
UG10393.c34f15s33|mar13.P1.MID15.H6VQLNR01BI5L8.HiQual|UG10393|Uganda_Tororo	"Plasmodium falciparum partial mRNA for erythrocyte membrane protein (var gene), clone 0158"	gi|78039214|emb|AM114946.1|	368	367	99.72826087	367	100	0	678
UG10393.c34f15s33|mar13.P1.MID15.H6VQLNR01BI5L8.HiQual|UG10393|Uganda_Tororo	"Plasmodium falciparum partial mRNA for erythrocyte membrane protein (var gene), clone 0157"	gi|78039212|emb|AM114945.1|	368	367	99.72826087	367	100	0	678
UG10393.c34f15s33|mar13.P1.MID15.H6VQLNR01BI5L8.HiQual|UG10393|Uganda_Tororo	"Plasmodium falciparum partial mRNA for PfEMP1 DBLa (var gene), isolate 45H, clone 45H_Contig20"	gi|374253043|emb|HE654344.1|	368	366	99.45652174	366	100	0	676
UG10393.c34f15s33|mar13.P1.MID15.H6VQLNR01BI5L8.HiQual|UG10393|Uganda_Tororo	"Plasmodium falciparum partial mRNA for erythrocyte membrane protein (var gene), clone 0161"	gi|78039220|emb|AM114949.1|	368	367	99.72826087	366	99.728	0	673
UG10393.c34f15s33|mar13.P1.MID15.H6VQLNR01BI5L8.HiQual|UG10393|Uganda_Tororo	"Plasmodium falciparum partial mRNA for erythrocyte membrane protein (var gene), clone 0159"	gi|78039216|emb|AM114947.1|	368	367	99.72826087	366	99.728	0	673
UG10393.c34f15s33|mar13.P1.MID15.H6VQLNR01BI5L8.HiQual|UG10393|Uganda_Tororo	"Plasmodium falciparum partial mRNA for PfEMP1 DBLa (var gene), isolate 44D, clone 44D_Contig14"	gi|374252993|emb|HE654319.1|	368	366	99.45652174	365	99.727	0	671
UG10162.c35f14s22|mar13.P3.MID04.H6VQLNR03GV4FV.HiQual|UG10162|Uganda_Tororo	"Plasmodium falciparum partial mRNA for PfEMP1 DBLa (var gene), isolate 36F, clone 36F_Contig1"	gi|374252967|emb|HE654306.1|	368	366	99.45652174	366	100	0	676
UG10162.c35f14s22|mar13.P3.MID04.H6VQLNR03GV4FV.HiQual|UG10162|Uganda_Tororo	"Plasmodium falciparum clone 61B1-15 erythrocyte membrane protein 1 (var) mRNA, partial cds"	gi|584432554|gb|KC678299.1|	368	356	96.73913043	355	99.719	0	652
UG10201.c132f3s3|mar13.P4.MID05.H6VQLNR04I772M_rc|UG10201|Uganda_Tororo	"Plasmodium falciparum erythrocyte membrane protein 1 (IT4_var27) gene, complete cds"	gi|124015258|gb|EF158081.1|	346	346	100	346	100	3.93E-180	640
UG10201.c132f3s3|mar13.P4.MID05.H6VQLNR04I772M_rc|UG10201|Uganda_Tororo	"Plasmodium falciparum isolate Dd2A6 erythrocyte membrane protein 1 (var) gene, partial cds"	gi|19108510|gb|AY054753.1|	346	346	100	346	100	3.93E-180	640
UG10201.c132f3s3|mar13.P4.MID05.H6VQLNR04I772M_rc|UG10201|Uganda_Tororo	"Plasmodium falciparum partial var gene for PfEMP1 protein, variant A4AFBR14, DBL alpha"	gi|14349000|emb|AJ319692.1|	346	346	100	346	100	3.93E-180	640
UG10201.c132f3s3|mar13.P4.MID05.H6VQLNR04I772M_rc|UG10201|Uganda_Tororo	"Plasmodium falciparum (strain Dd2) variant-specific surface protein (var-1) gene, complete cds"	gi|886374|gb|L40608.1|PFAVAR1A	346	346	100	346	100	3.93E-180	640
UG10201.c132f3s3|mar13.P4.MID05.H6VQLNR04I772M_rc|UG10201|Uganda_Tororo	"Plasmodium falciparum partial mRNA for PfEMP1 DBLa (var gene), isolate 44B, clone 44B_Contig3"	gi|374253143|emb|HE654394.1|	346	345	99.71098266	345	100	1.41E-179	638
UG10201.c132f3s3|mar13.P4.MID05.H6VQLNR04I772M_rc|UG10201|Uganda_Tororo	"Plasmodium falciparum isolate AME19 EMP1 (var-13) gene, partial sequence"	gi|90569803|gb|DQ134171.1|	346	346	100	342	98.844	1.84E-173	617
UG10201.c132f3s3|mar13.P4.MID05.H6VQLNR04I772M_rc|UG10201|Uganda_Tororo	"Plasmodium falciparum isolate AME11 EMP1 (var-13) gene, partial sequence"	gi|90569801|gb|DQ134169.1|	346	346	100	342	98.844	1.84E-173	617
UG10201.c132f3s3|mar13.P4.MID05.H6VQLNR04I772M_rc|UG10201|Uganda_Tororo	"Plasmodium falciparum isolate AME5 EMP1 (var-13) gene, partial sequence"	gi|90569800|gb|DQ134168.1|	346	346	100	342	98.844	1.84E-173	617
UG10201.c132f3s3|mar13.P4.MID05.H6VQLNR04I772M_rc|UG10201|Uganda_Tororo	"Plasmodium falciparum isolate AME29 EMP1 (var-13) gene, partial sequence"	gi|90569806|gb|DQ134174.1|	346	346	100	341	98.555	8.56E-172	612
UG10201.c132f3s3|mar13.P4.MID05.H6VQLNR04I772M_rc|UG10201|Uganda_Tororo	"Plasmodium falciparum isolate AME28 EMP1 (var-13) gene, partial sequence"	gi|90569805|gb|DQ134173.1|	346	346	100	341	98.555	8.56E-172	612
UG10201.c132f3s3|mar13.P4.MID05.H6VQLNR04I772M_rc|UG10201|Uganda_Tororo	"Plasmodium falciparum isolate AME23 EMP1 (var-13) gene, partial sequence"	gi|90569804|gb|DQ134172.1|	346	346	100	341	98.555	8.56E-172	612
UG10201.c132f3s3|mar13.P4.MID05.H6VQLNR04I772M_rc|UG10201|Uganda_Tororo	"Plasmodium falciparum isolate AME16 EMP1 (var-13) gene, partial sequence"	gi|90569802|gb|DQ134170.1|	346	346	100	341	98.555	8.56E-172	612
UG10201.c132f3s3|mar13.P4.MID05.H6VQLNR04I772M_rc|UG10201|Uganda_Tororo	"Plasmodium falciparum isolate AME4 EMP1 (var-13) gene, partial sequence"	gi|90569799|gb|DQ134167.1|	346	346	100	341	98.555	8.56E-172	612
UG10201.c132f3s3|mar13.P4.MID05.H6VQLNR04I772M_rc|UG10201|Uganda_Tororo	"Plasmodium falciparum isolate W2 EMP1 (var-13) gene, partial sequence"	gi|90569807|gb|DQ134175.1|	346	330	95.37572254	330	100	3.08E-171	610
UG10201.c132f3s3|mar13.P4.MID05.H6VQLNR04I772M_rc|UG10201|Uganda_Tororo	"Plasmodium falciparum clone cc PfEMP1 (var) mRNA, partial cds"	gi|14578857|gb|AF275844.1|	346	342	98.84393064	338	98.83	3.08E-171	610
UG10201.c132f3s3|mar13.P4.MID05.H6VQLNR04I772M_rc|UG10201|Uganda_Tororo	"Plasmodium falciparum clone 74B1-20 erythrocyte membrane protein 1 (var) mRNA, partial cds"	gi|584432819|gb|KC678432.1|	346	342	98.84393064	337	98.538	1.43E-169	604
UG10201.c132f3s3|mar13.P4.MID05.H6VQLNR04I772M_rc|UG10201|Uganda_Tororo	"Plasmodium falciparum isolate KIL37 erythrocyte membrane protein 1 (var-0013) gene, partial cds"	gi|323393357|gb|HQ732800.1|	346	342	98.84393064	337	98.538	1.43E-169	604
UG10201.c132f3s3|mar13.P4.MID05.H6VQLNR04I772M_rc|UG10201|Uganda_Tororo	"Plasmodium falciparum partial ORF, serotype PfEMP1, clone FCR3S1.2var27"	gi|18539165|emb|AJ429503.1|	346	324	93.6416185	324	100	6.67E-168	599
UG10201.c132f3s3|mar13.P4.MID05.H6VQLNR04I772M_rc|UG10201|Uganda_Tororo	"Plasmodium falciparum clone 37F3-9 erythrocyte membrane protein 1 (var) mRNA, partial cds"	gi|584432430|gb|KC678235.1|	346	320	92.48554913	318	99.375	2.42E-162	580
UG60620.c44f12s18|mar13.P2.MID45.H6VQLNR02DZ3CX|UG60620|Uganda_Apac	"Plasmodium falciparum isolate S99A4 isolate S99 erythrocyte membrane protein 1 (var) gene, partial cds"	gi|19109452|gb|AY054870.1|	367	367	100	367	100	0	678
UG60620.c44f12s18|mar13.P2.MID45.H6VQLNR02DZ3CX|UG60620|Uganda_Apac	"Plasmodium falciparum isolate AN13 isolate AN143 erythrocyte membrane protein 1 (var) gene, partial cds"	gi|19108828|gb|AY054792.1|	367	367	100	367	100	0	678
UG60620.c44f12s18|mar13.P2.MID45.H6VQLNR02DZ3CX|UG60620|Uganda_Apac	"Plasmodium falciparum isolate KF1776 EMP1 (var-34) gene, partial sequence"	gi|90569930|gb|DQ134298.1|	367	363	98.91008174	363	100	0	671
UG60620.c44f12s18|mar13.P2.MID45.H6VQLNR02DZ3CX|UG60620|Uganda_Apac	"Plasmodium falciparum isolate SM1 EMP1 (var-34) gene, partial sequence"	gi|90569931|gb|DQ134299.1|	367	366	99.72752044	363	99.18	0	662
UG60620.c44f12s18|mar13.P2.MID45.H6VQLNR02DZ3CX|UG60620|Uganda_Apac	"Plasmodium falciparum isolate MUZ106 EMP1 (var-34) gene, partial sequence"	gi|90569932|gb|DQ134300.1|	367	363	98.91008174	361	99.449	0	660
UG60620.c44f12s18|mar13.P2.MID45.H6VQLNR02DZ3CX|UG60620|Uganda_Apac	"Plasmodium falciparum isolate AME7 EMP1 (var-34) gene, partial sequence"	gi|90569934|gb|DQ134302.1|	367	366	99.72752044	362	98.907	0	654
UG60620.c44f12s18|mar13.P2.MID45.H6VQLNR02DZ3CX|UG60620|Uganda_Apac	"Plasmodium falciparum isolate MUZ37 EMP1 (var-34) gene, partial sequence"	gi|90569933|gb|DQ134301.1|	367	360	98.09264305	358	99.444	0	654
UG60620.c44f12s18|mar13.P2.MID45.H6VQLNR02DZ3CX|UG60620|Uganda_Apac	"Plasmodium falciparum partial mRNA for erythrocyte membrane protein 1 (var gene), isolate 8973"	gi|402168980|emb|HE863924.1|	367	353	96.1852861	352	99.717	0	647
UG60620.c44f12s18|mar13.P2.MID45.H6VQLNR02DZ3CX|UG60620|Uganda_Apac	"Plasmodium falciparum partial mRNA for PfEMP1 DBLa (var gene), isolate 45B, clone 45B_Contig5"	gi|374252735|emb|HE654190.1|	367	353	96.1852861	352	99.717	0	647
UG60620.c44f12s18|mar13.P2.MID45.H6VQLNR02DZ3CX|UG60620|Uganda_Apac	"Plasmodium falciparum partial mRNA for PfEMP1 DBLa (var gene), isolate 45B, clone 45B_Contig3"	gi|374253393|emb|HE654519.1|	367	353	96.1852861	351	99.433	1.17E-180	641
UG60620.c44f12s18|mar13.P2.MID45.H6VQLNR02DZ3CX|UG60620|Uganda_Apac	"Plasmodium falciparum partial mRNA for PfEMP1 DBLa (var gene), isolate 45B, clone 45B_Contig2"	gi|374253391|emb|HE654518.1|	367	353	96.1852861	351	99.433	1.17E-180	641
UG60620.c44f12s18|mar13.P2.MID45.H6VQLNR02DZ3CX|UG60620|Uganda_Apac	"Plasmodium falciparum partial mRNA for PfEMP1 DBLa (var gene), isolate 45B, clone 45B_Contig4"	gi|374253389|emb|HE654517.1|	367	353	96.1852861	351	99.433	1.17E-180	641
UG60620.c44f12s18|mar13.P2.MID45.H6VQLNR02DZ3CX|UG60620|Uganda_Apac	"Plasmodium falciparum isolate AME15 EMP1 (var-34) gene, partial sequence"	gi|90569935|gb|DQ134303.1|	367	347	94.55040872	347	100	1.17E-180	641
UG60620.c44f12s18|mar13.P2.MID45.H6VQLNR02DZ3CX|UG60620|Uganda_Apac	"Plasmodium falciparum clone U78-3 erythrocyte membrane protein (var) mRNA, partial cds"	gi|270484375|gb|FJ876705.1|	367	363	98.91008174	353	97.245	9.14E-172	612
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum erythrocyte membrane protein 1 (IT4_var28) gene, partial cds"	gi|124015260|gb|EF158082.1|	367	367	100	367	100	0	678
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0555"	gi|78041326|emb|AM115950.1|	367	367	100	367	100	0	678
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0554"	gi|78041324|emb|AM115949.1|	367	367	100	367	100	0	678
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0559"	gi|78041212|emb|AM115893.1|	367	367	100	367	100	0	678
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum partial mRNA for erythrocyte membrane protein (var gene), clone 0558"	gi|78040728|emb|AM115614.1|	367	367	100	367	100	0	678
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum partial mRNA for erythrocyte membrane protein (var gene), clone 0557"	gi|78040726|emb|AM115613.1|	367	367	100	367	100	0	678
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum subclone d0_8 variant surface protein (EMP1) gene, partial cds"	gi|521308468|gb|KC887562.1|	367	367	100	366	99.728	0	673
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum isolate BAK25 EMP1 (var-1697) gene, partial sequence"	gi|90570900|gb|DQ135268.1|	367	367	100	366	99.728	0	673
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum isolate KF1916 EMP1 (var-1697-2) gene, partial sequence"	gi|90570895|gb|DQ135263.1|	367	367	100	366	99.728	0	673
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum isolate Pf1235_32 EMP1 (var) gene, partial cds"	gi|81344514|gb|DQ265552.1|	367	367	100	366	99.728	0	673
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0556"	gi|78033090|emb|AM116631.1|	367	367	100	366	99.728	0	673
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum partial var gene for PfEMP1 protein, variant A4AFBR22, DBL alpha"	gi|14349016|emb|AJ319700.1|	367	367	100	366	99.728	0	673
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0560"	gi|78041590|emb|AM116082.1|	367	367	100	365	99.455	0	667
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum partial mRNA for erythrocyte membrane protein (var gene), clone 0562"	gi|78040116|emb|AM115308.1|	367	367	100	365	99.455	0	667
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum partial mRNA for erythrocyte membrane protein (var gene), clone 0561"	gi|78040114|emb|AM115307.1|	367	367	100	365	99.455	0	667
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum partial var gene for erythrocyte membrane protein 1 (PfEMP1), isolate VZ#1, variant VZ#1-DBL15"	gi|31043957|emb|AJ536708.1|	367	367	100	365	99.455	0	667
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum isolate W2 EMP1 (var-1697) gene, partial sequence"	gi|90570902|gb|DQ135270.1|	367	360	98.09264305	360	100	0	665
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum partial mRNA for erythrocyte membrane protein (var gene), clone 0565"	gi|78040118|emb|AM115309.1|	367	367	100	364	99.183	0	662
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum partial mRNA for erythrocyte membrane protein (var gene), clone 0553"	gi|78040112|emb|AM115306.1|	367	367	100	364	99.183	0	662
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum isolate BAK5 EMP1 (var-1697) gene, partial sequence"	gi|90570899|gb|DQ135267.1|	367	366	99.72752044	363	99.18	0	660
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum isolate KF1916 EMP1 (var-1697-1) gene, partial sequence"	gi|90570894|gb|DQ135262.1|	367	362	98.63760218	360	99.448	0	658
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum isolate Pf42_39 EMP1 (var) gene, partial cds"	gi|81344516|gb|DQ265553.1|	367	367	100	363	98.91	0	656
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum isolate 4 from Kenya PfEMP1 protein 4B2 (var) mRNA, partial cds"	gi|7109147|gb|AF221809.1|AF221809	367	367	100	363	98.91	0	656
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum partial var gene for erythrocyte membrane protein, clone 0564"	gi|78041478|emb|AM116026.1|	367	367	100	363	98.91	0	656
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum isolate AME14 EMP1 (var-1697) gene, partial sequence"	gi|90570901|gb|DQ135269.1|	367	360	98.09264305	358	99.444	0	654
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum isolate BAK3 EMP1 (var-1697) gene, partial sequence"	gi|90570898|gb|DQ135266.1|	367	360	98.09264305	355	98.611	0	645
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum isolate 7G8 EMP1 (var-1697) gene, partial sequence"	gi|90570896|gb|DQ135264.1|	367	367	100	360	98.093	4.19E-180	640
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum clone 37B1-33 erythrocyte membrane protein 1 (var) mRNA, partial cds"	gi|584432360|gb|KC678200.1|	367	362	98.63760218	356	98.343	5.42E-179	636
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum isolate AMB47 EMP1 (var-1697) gene, partial sequence"	gi|90570897|gb|DQ135265.1|	367	360	98.09264305	353	98.056	5.42E-179	636
UG10432.c125f4s4|mar13.P2.MID16.H6VQLNR02C4U20_rc|UG10432|Uganda_Tororo	"Plasmodium falciparum isolate Pf134_07 EMP1 (var) gene, partial cds"	gi|81344512|gb|DQ265551.1|	367	353	96.1852861	349	98.867	2.52E-177	630
IR18.c23f29s40|mar13.P3.MID10.H6VQLNR03F9NWU.HiQual|IR18|Iran_SistanBaluchestan	"Plasmodium falciparum isolate M24 EMP1 (var-1719) gene, partial sequence"	gi|90570943|gb|DQ135311.1|	367	366	99.72752044	363	99.18	0	660
